# All refereed publications based on data obtained from the HLA must carry the following footnote: 
#
#     Based on observations made with the NASA/ESA Hubble Space Telescope,
#     and obtained from the Hubble Legacy Archive, which is a collaboration
#     between the Space Telescope Science Institute (STScI/NASA), the Space
#     Telescope European Coordinating Facility (ST-ECF/ESA) and the Canadian
#     Astronomy Data Centre (CADC/NRC/CSA).
#
# One copy of each paper resulting from data obtained from the HLA should be sent to the STScI
# ---------------------------------------------------------------------------------------------------------
# Proposal ID    :      11233
# Image File Name: hst_11233_06_wfpc2_f450w_wf_drz.fits                                                                
# Target Name    : M80-WFPC2                                                                       
# Date Observed  : 2008-05-19          
# Time Observed  : 10:20:17            
# Instrument     : WFPC2   
# Detector       : WFPC2   
# Target RA      :   244.288333
# Target DEC     :   -22.981861
# Orientation    :        0.000
# Aperture RA    :  -999.000000
# Aperture DEC   :  -999.000000
# Aperture PA    :     -999.000
# Exposure Start : 54605.430000
# Exposure Time  :     4200.000
# CCD Gain       :     -999.000
# Filter 1       :    F450W
# Filter 2       : 0       
# ---------------------------------------------------------------------------------------------------------
# Data Release Version : 4.0        (DAOphot Catalog)
# Processed On         : 2011-03-03 06:16:07 
# Good objects         :       5739
# Total objects        :      11673
# CTE_Corr             :      False
# CTE_Date             : 54605.430757(MJD used in computing the CTE correction)
# Aperture Correction  :    -0.1676
# Chip Designation: pc = 1, wf2 = 2, wf3 = 3, wf4 = 4
#
# IMPORTANT NOTES:
# 1. Magnitude values are in the ABMAG system
# 2. Aperture Magnitudes (MAGAP1,MAGAP2) are measured with an aperture radius of     0.10  and    0.30
# 3. CI = Concentration Index = MAGAP1-MAGAP2
# 4. Total Magnitudes (TOTMAG) are given for flag values of 0
#    This flag value identifies stellar sources possessing CI values as follows: 0.85 < CI < 1.3.
# 5. Flag Value Identification:
#     0 - Stellar Source (0.85 < CI < 1.3)
#     1 - Extended Source (CI > 1.3)
#     2 - Questionable Photometry (single-pixel saturation)
#     4 - Poor Photometry (multi-pixel saturation)
#     8 - Source Magnitude > Faint Magnitude Limit
#    16 - Concentration Index < 0.85 (Hot Pixels)
#    32 - False Detection Swarm Around Saturated Source
#    64 - False Detections Near Image Edge
#   128 - Bleeding Sources & Cosmic Rays
#
#                                                          Ap.Radius          Ap. Radius
#                                                        (0.10 arcsec)      (0.30 arcsec)    ============================================|                    (CTE Parameter Values)====================================================|
# X-Center   Y-Center         RA          DEC        ID   MagAp1   MagErr   MagAp2   MagErr     MSky    Stdev       Flux   TotMag   MagErr       CI    Flags      X-Det      Y-Det       Back       Cnts     XCTE     YCTE Chip  Mag-CTE 
#       c1         c2         c3           c4        c5       c6       c7       c8       c9      c10      c11        c12      c13      c14      c15      c16        c17        c18        c19        c20      c21      c22  c23      c24
# --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1806.398    704.648 244.2657039 -22.9893271      3422   23.348    0.024   21.894    0.019    0.056    0.023     7.1438   21.894    0.019    1.454        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1805.832    701.000 244.2657210 -22.9894284      3378   22.681    0.016   21.633    0.017    0.058    0.027     9.0874   21.465    0.017    1.048        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1805.786    711.496 244.2657224 -22.9891368      3498   22.114    0.010   21.202    0.012    0.057    0.028     13.514   21.034    0.012    0.912        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1804.709    643.753 244.2657546 -22.9910186      2751   23.431    0.024   22.190    0.023    0.052    0.021     5.4401   22.022    0.023    1.241        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1803.593    671.272 244.2657884 -22.9902542      3034   22.971    0.013   20.687    0.005    0.053    0.017     21.713   20.687    0.005    2.284        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1803.156    641.903 244.2658015 -22.9910700      2719   23.831    0.038   22.263    0.026    0.054    0.023     5.0867   22.263    0.026    1.568        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1801.027    673.784 244.2658659 -22.9901844      3082   21.132    0.003   19.940    0.003    0.056    0.020     43.205   19.772    0.004    1.192        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1800.639    705.974 244.2658777 -22.9892902      3440   22.272    0.014   21.247    0.016    0.063    0.034     12.971   21.079    0.016    1.025        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1800.224    678.462 244.2658901 -22.9900545      3134   23.424    0.036   21.899    0.026    0.065    0.031     7.1112   21.899    0.026    1.525        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1799.647    662.934 244.2659074 -22.9904858      2959   22.529    0.010   21.401    0.010    0.055    0.019     11.259   21.233    0.010    1.128        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1799.623    658.533 244.2659081 -22.9906081      2917   21.887    0.005   20.909    0.006    0.055    0.018     17.702   20.741    0.006    0.978        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1795.736    676.501 244.2660255 -22.9901090      3104   23.319    0.035   22.406    0.045    0.065    0.034     4.4604   22.238    0.045    0.913        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1795.375    686.855 244.2660365 -22.9898214      3221   24.123    0.044   22.719    0.035    0.050    0.020     3.3434   22.719    0.035    1.404        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1793.894    650.641 244.2660810 -22.9908273      2827   22.526    0.010   20.423    0.004    0.056    0.019     27.702   20.423    0.004    2.103        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1792.910    692.763 244.2661109 -22.9896573      3279   22.940    0.015   21.785    0.015    0.051    0.020     7.8984   21.617    0.015    1.155        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1792.471    664.563 244.2661240 -22.9904406      2971   23.497    0.036   22.627    0.049    0.066    0.030     3.6376   22.459    0.049    0.870        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1792.475    696.234 244.2661240 -22.9895608      3326   23.790    0.036   22.223    0.025    0.057    0.022     5.2786   22.223    0.025    1.567        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1792.453    648.965 244.2661245 -22.9908739      2807   21.411    0.004   20.353    0.004    0.057    0.020     29.558   20.185    0.004    1.058        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1791.942    687.371 244.2661401 -22.9898070      3220   23.069    0.016   21.814    0.015    0.048    0.019     7.6927   21.646    0.015    1.255        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1791.219    591.675 244.2661614 -22.9924653      2241   21.840    0.006   20.872    0.007    0.044    0.021     18.327   20.704    0.007    0.968        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1789.115    589.650 244.2662249 -22.9925215      2217   24.254    0.056   21.460    0.012    0.044    0.022     10.657   21.460    0.012    2.794        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1788.750    681.011 244.2662363 -22.9899837      3142   23.098    0.028   21.543    0.019    0.063    0.032     9.8773   21.543    0.019    1.555        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1788.426    689.432 244.2662462 -22.9897498      3262   22.727    0.011   21.559    0.011    0.048    0.018     9.7282   21.391    0.011    1.168        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1788.055    582.570 244.2662568 -22.9927182      2157   22.481    0.013   21.623    0.017    0.046    0.026     9.1702   21.455    0.017    0.858        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1787.885    669.096 244.2662624 -22.9903147      3022   23.281    0.040   22.345    0.050    0.078    0.040     4.7169   22.177    0.050    0.936        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1786.286    550.302 244.2663101 -22.9936145      1895   21.555    0.006   20.596    0.007    0.032    0.029     23.621   20.428    0.007    0.959        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1786.192    622.979 244.2663133 -22.9915957     11546   19.430    0.001   18.470    0.001    0.068    0.031     167.36   18.302    0.002    0.960        4   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1785.374    596.000 244.2663378 -22.9923451      2281   20.784    0.003   19.817    0.003    0.051    0.023     48.414   19.649    0.004    0.967        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1783.659    681.028 244.2663900 -22.9899833      3156   22.437    0.017   21.250    0.016    0.068    0.035      12.93   21.082    0.016    1.187        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1781.704    565.620 244.2664484 -22.9931891      2018   22.426    0.010   21.332    0.010    0.041    0.021     11.998   21.164    0.010    1.094        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1779.981    570.901 244.2665004 -22.9930424      2060   23.631    0.023   21.968    0.014    0.040    0.016     6.6769   21.968    0.014    1.663        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1779.944    590.612 244.2665016 -22.9924948      2230   22.675    0.010   21.741    0.013    0.045    0.017     8.2257   21.573    0.013    0.934        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1778.805    548.514 244.2665358 -22.9936642      1885   22.583    0.014   21.675    0.018    0.043    0.026     8.7431   21.507    0.018    0.908        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1777.549    682.059 244.2665743 -22.9899547      3165   22.458    0.017   21.342    0.018    0.070    0.036     11.878   21.174    0.018    1.116        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1777.358    676.409 244.2665801 -22.9901116      3103   21.555    0.008   20.573    0.010    0.077    0.041     24.127   20.405    0.010    0.982        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1775.141    570.403 244.2666465 -22.9930562      2051   21.053    0.002   19.967    0.002    0.037    0.013     42.167   19.799    0.003    1.086        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1774.012    580.022 244.2666806 -22.9927890      2140   22.060    0.008   21.011    0.009    0.045    0.024     16.122   20.843    0.009    1.049        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1772.680    540.293 244.2667206 -22.9938926      1808   21.518    0.004   20.524    0.005    0.039    0.019     25.253   20.356    0.005    0.994        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1772.341    598.268 244.2667311 -22.9922822      2311   23.945    0.051   21.482    0.015    0.057    0.027     10.446   21.482    0.015    2.463        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1771.779    529.496 244.2667477 -22.9941925      1726   22.139    0.009   20.751    0.007    0.041    0.025     20.477   20.751    0.007    1.388        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1770.104    590.315 244.2667986 -22.9925031      2222   22.664    0.013   21.764    0.016    0.050    0.022      8.055   21.596    0.016    0.900        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1769.992    582.779 244.2668019 -22.9927125      2168   23.153    0.022   21.986    0.022    0.046    0.024     6.5662   21.818    0.022    1.167        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1769.985    596.875 244.2668022 -22.9923209      2294   22.094    0.009   21.098    0.011    0.054    0.028     14.877   20.930    0.011    0.996        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1769.607    564.134 244.2668134 -22.9932304      1997   21.243    0.003   20.329    0.003    0.040    0.016     30.202   20.161    0.004    0.914        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1769.274    532.487 244.2668233 -22.9941095      1754   21.509    0.004   20.424    0.004    0.040    0.018     27.668   20.256    0.004    1.085        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1768.690    542.581 244.2668410 -22.9938291      1824   21.998    0.006   20.921    0.006    0.042    0.017     17.509   20.753    0.006    1.077        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1766.828    511.023 244.2668970 -22.9947057      1571   22.900    0.019   21.808    0.020    0.029    0.026     7.7365   21.640    0.020    1.092        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1765.044    583.428 244.2669512 -22.9926945      2183   23.809    0.030   22.850    0.036    0.042    0.018      2.962   22.682    0.036    0.959        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1764.457    573.903 244.2669689 -22.9929590      2089   23.876    0.028   22.520    0.023    0.041    0.016     4.0148   22.520    0.023    1.356        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1763.906    528.368 244.2669853 -22.9942239      1705   23.762    0.029   21.850    0.015    0.042    0.018     7.4456   21.850    0.015    1.912        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1762.630    529.469 244.2670238 -22.9941933      1725   23.048    0.016   21.880    0.016    0.042    0.019     7.2423   21.712    0.016    1.168        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1759.960    517.817 244.2671043 -22.9945170      1628   21.976    0.007   21.017    0.008    0.036    0.022      16.03   20.849    0.008    0.959        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1757.139    572.661 244.2671897 -22.9929936      2076   23.172    0.016   22.253    0.020    0.040    0.017     5.1336   22.085    0.020    0.919        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1756.969    527.293 244.2671946 -22.9942538      1704   24.343    0.053   23.097    0.049    0.038    0.020     2.3598   22.929    0.049    1.246        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1756.767    582.680 244.2672010 -22.9927153      2167   23.257    0.018   22.073    0.018    0.042    0.018     6.0602   21.905    0.018    1.184        0   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
  1755.117    585.242 244.2672508 -22.9926441      2201   23.795    0.029   22.166    0.019    0.042    0.018     5.5606   22.166    0.019    1.629        1   -999.000   -999.000       -999       -999 -999.000 -999.000 -999    0.000 
